Outcome,Dismissal,Innings,HostCountry,InnBalls,BatTeam,TeamWkts,TeamScore,TeamLead,Batter,BatScore,BatBalls,BatAvg,BatSR,BatArm,BowlTeam,Bowler,BowlBalls,BowlRuns,BowlWkts,BowlAvg,BowlSR,BowlType,SpellBalls,SpellRuns,SpellWkts,TossWin,TossElect,BatTeamTotalRuns,BatTeamTotalWkts,BowlTeamTotalRuns,BowlTeamTotalWkts,Commentary,InnsBalls
0,no,2,AUS,507,AUS,5,256,112,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, shorter length, 128kph, swinging well down the leg side",507
0,no,2,AUS,508,AUS,5,256,112,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, back of a length on off, he defends from the crease back to the bowler",508
0,no,2,AUS,509,AUS,5,256,112,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, good length wide of off, shaping back but not far enough to tempt Head to play",509
1,no,2,AUS,510,AUS,5,256,112,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, 1 run, 128kph, swinging into leg stumps, he tucks this off the pads wide of mid on",510
1,no,2,AUS,511,AUS,5,257,113,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, 1 run, 125kph, back of a length outside off, he punches off the back foot to the gap at cover for a single",511
0,no,2,AUS,512,AUS,5,258,114,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, 131kph, good length swinging into off, he defends half-forward on the front foot",512
0,no,2,AUS,513,AUS,5,258,114,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, flash and miss at a 127kph, back of a length ball that angles away from the left hander. He tried to back foot drive it square",513
0,no,2,AUS,514,AUS,5,258,114,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, good length, 129kph, wide of off and he wisely leaves this alone",514
0,no,2,AUS,515,AUS,5,258,114,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, 127kph, good length but swinging down the leg side, he misses out on the leg glance here",515
3,no,2,AUS,516,AUS,5,258,114,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, 3 runs, shorter outside off, he punches this off the back foot powerfully through cover-point for yet another three",516
0,no,2,AUS,517,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, back of a length, nipping back in and catches him on the back thigh",517
0,no,2,AUS,518,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, back of a length outside off, he's back and defending into the off side",518
0,no,2,AUS,519,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, 126kph, good length on off, he defends half forward from the crease",519
0,no,2,AUS,520,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, good length, fourth stump line, he leaves this on line and length",520
0,no,2,AUS,521,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, 131kph, good length on off, he is squared up defending to cover",521
0,no,2,AUS,522,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, pushed through on off, 82kph, he's back and working to midwicket",522
0,no,2,AUS,523,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, floated up outside off, 82kph, he reaches out and defends without conviction",523
1,no,2,AUS,524,AUS,5,261,117,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, drifting into leg, he is back and working this to the gap at square leg",524
0,no,2,AUS,525,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, 83kph, drifting into leg, he defends on the front foot past short leg",525
0,no,2,AUS,526,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, tossed up high outside off, he drives elegantly but can't beat cover",526
0,no,2,AUS,527,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, drifting into leg, he's back and working this behind square but straight to the fielder",527
0,no,2,AUS,528,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, 130kph, shorter and wider, he cuts firmly straight to point",528
0,no,2,AUS,529,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, 131kph good length shaping into off, he defends on the front foot to point",529
0,no,2,AUS,530,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, 132kph, good length, swinging into the thigh pad, he misses out on a scoring chance",530
0,no,2,AUS,531,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, 130kph, fuller swinging into off, he clips this with the swing to mid on",531
0,no,2,AUS,532,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, another one swinging way down leg, Dickwella has to dive to knock it down",532
4,no,2,AUS,533,AUS,5,262,118,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, FOUR runs, glorious back foot drive through cover-point! There was width offered and he whipped the hands through it, and picked the gap at cover-point and it raced away",533
1,no,2,AUS,534,AUS,5,266,122,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 1 run, skips down the track and works this wide of mid on for one",534
0,no,2,AUS,535,AUS,5,267,123,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, advances to the pitch and drives firmly to mid on",535
0,no,2,AUS,536,AUS,5,267,123,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, 85kph, tossed up wide of off, he leaves this alone",536
0,no,2,AUS,537,AUS,5,267,123,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, looped up outside off, he skips out and drives to cover",537
0,no,2,AUS,538,AUS,5,267,123,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, slower and higher on off, he reaches out and defends on the front foot",538
2,no,2,AUS,539,AUS,5,267,123,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 2 runs, shorter and wider, he cuts firmly through point and picks up three more",539
0,no,2,AUS,540,AUS,5,269,125,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, 131kph, good length on off, he defends on the front foot back down the track",540
1lb,no,2,AUS,541,AUS,5,269,125,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, 1 leg bye, 129kph, shorter on the thigh guard, he can't tuck this off the thigh, it runs away for a leg bye",541
2,no,2,AUS,542,AUS,5,270,126,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, 2 runs, 128kph, back of a length outside off, he pushes off the back foot slowly to deep point and the man in the deep is slow to come in, Head calls Patterson back for an easy two",542
0,no,2,AUS,543,AUS,5,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, 130kph, shorter outside off, he pulls but straight to mid on",543
W,out,2,AUS,544,AUS,5,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, OUT, Given LBW! Head reviews immediately. It was full and shaping back down the line of middle, he shuffled across the crease and tried to whip through the leg side. No bat involved. It hit him plumb infront of middle and was hitting the top of middle! Head thought height was an issue. Ball tracking said 'umpire's call'. Australia keep the review. But Head goes.",544
W,out,2,AUS,545,AUS,6,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Paine, OUT, caught at second slip! Brilliant bowling! Incredible catching from Mendis! He's on a hat-trick! This was a cracker from Lakmal. Good length, angled in, swinging away late, Paine fended at it as it bounced away, squared up completely, it went low to Mendis and he dove forward again and snaffled it just above the turf getting his hands under it! Amazing catch.",545
0,no,2,AUS,546,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, drifting into off, 84kph, he reaches forward and defends on the front foot",546
0,no,2,AUS,547,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, pushed through of off, he defends from the crease",547
0,no,2,AUS,548,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, 84kph, drifting in and sliding on, he's back and jamming the bat down",548
0,no,2,AUS,549,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, 84kph, fired into off, he is back staying leg side and defending into the off side",549
0,no,2,AUS,550,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, he skips down and whips to midwicket",550
0,no,2,AUS,551,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, slower on off, 82kph, he reaches away from the body and defends",551
0,no,2,AUS,552,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Cummins, no run, short and way wide of off! Too wide and he leaves this alone easily",552
0,no,2,AUS,553,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Cummins, no run, beaten! Squared up by a beauty! This was angled in and shaping a way a touch back of a length. He was beaten all ends up",553
0,no,2,AUS,554,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Cummins, no run, flash and miss on the drive! They appeal for caught behind but it's not out. He hit his back pad",554
0,no,2,AUS,555,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Cummins, no run, 132kph, full out-swinger wide of off, he leaves this easily",555
0,no,2,AUS,556,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Cummins, no run, good length out-swinger, tempter wide of off, he leaves this alone",556
0,no,2,AUS,557,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Cummins, no run, 132kph, angled into off stump, no swing, he defends on the front foot",557
0,no,2,AUS,558,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, good length, it spins and he's squared up, it runs off the outside edge towards point",558
1,no,2,AUS,559,AUS,7,272,128,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 1 run, he skips down, doesn't get to the pitch, gets a thick inside edge just past short leg and gets a single",559
0,no,2,AUS,560,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Cummins, no run, good length on off, not much turn, he defends from the crease",560
0,no,2,AUS,561,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Cummins, no run, shorter off break, he defends off the back foot towards mid on",561
0,no,2,AUS,562,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Cummins, no run, fuller and spinning in, he gets a thick inside edge just short of the man at bat pad on the on side",562
0,no,2,AUS,563,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Cummins, no run, very full, half-volley, he gently pushes this to cover",563
0,no,2,AUS,564,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, 130kph, back of a length shaping into off, he defends off the back foot",564
0,no,2,AUS,565,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, good length, 124kph, on middle, he defends from the crease",565
0,no,2,AUS,566,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, 126kph, very full, pushed across the left-hander and he leaves",566
1,no,2,AUS,567,AUS,7,273,129,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, 1 run, good length on odd, he defends to the gap at cover and they take a single",567
0,no,2,AUS,568,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, 129kph, good length out-swinger, he is happy to leave this alone",568
0,no,2,AUS,569,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, beaten by a lovely out-swinger. Good length shaping away and he defends down the wrong line and misses",569
0,no,2,AUS,570,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, he skips down and tries to whip against sharp turn, lucky it hit the back pad and bounced away",570
0,no,2,AUS,571,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, good length on middle, he defends from the crease",571
0,no,2,AUS,572,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, advances again and whips against the turn to midwicket",572
0,no,2,AUS,573,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, tossed up, he drives firmly to cover",573
0,no,2,AUS,574,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, fuller on middle and leg, he defends solidly on the front foot",574
0,no,2,AUS,575,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, sharp spinning off break, wide of off, he shapes to cut but it spins too wide",575
0,no,2,AUS,576,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, length ball just outside off, but nipping back. Hits him above the knee roll, so ball's definitely too high",576
0,no,2,AUS,577,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, length ball, just wide outside off. Jagging further away after hitting the deck, and Cummins leaves it alone",577
0,no,2,AUS,578,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, length ball outside off, and seaming away thereafter. Cummins is happy to let it go for his 15th dot ball",578
0,no,2,AUS,579,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, full just outside off, and moving away once more. Cummins gets to the pitch of the ball, but then lets it go",579
0,no,2,AUS,580,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, full just outside off again, and the out-seamer is left alone by Cummins",580
0,no,2,AUS,581,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, full just outside off, and he lets it go to the keeper once again. Safe batting under the lights from Australia's *cough cough* number 9",581
0,no,2,AUS,582,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, length ball, wide outside off, and he stands tall to slap a cut to point",582
1lb,no,2,AUS,583,AUS,7,274,130,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 1 leg bye, full on leg stump, and he goes down on one knee to slog-sweep. Hits his back leg, and rolls away to short fine-leg instead",583
1b,no,2,AUS,584,AUS,7,275,131,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Cummins, 1 bye, sharp turn! Length ball on middle, and spinning down leg. Cummins gets his hips out of the ball's way and Dickwella can't hold on to it either. Takes a run to get off strike, but still not off his bat",584
0,no,2,AUS,585,AUS,7,276,132,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, full just outside off stump, and confidently blocked away to the off side",585
0,no,2,AUS,586,AUS,7,276,132,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, full outside off stump once again. Big stride from the tall man, before blocking towards short cover",586
1,no,2,AUS,587,AUS,7,276,132,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 1 run, full on middle, and he whips a shot away to midwicket. Not well-timed, but played into the gap",587
0,no,2,AUS,588,AUS,7,277,133,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, length ball, wide outside off but angling in from round the wicket. Left alone",588
0,no,2,AUS,589,AUS,7,277,133,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, length ball, on off stump, and punched off the back foot to cover",589
1,no,2,AUS,590,AUS,7,277,133,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, 1 run, pushed off his hips to midwicket for a quick single",590
0,no,2,AUS,591,AUS,7,278,134,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, no run, length ball, just wide outside off, and Cummins goes for a back-foot drive through the covers. Too late into the shot, the ball beating him even before his bat-swing",591
W,out,2,AUS,592,AUS,7,278,134,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Cummins, OUT, what a beauty! Cummins out for a duck. Length ball on off stump, and the ball just about moves away after hitting the pitch. Cummins tries to block towards mid-on, but the ball takes his outside edge and finds Dickwella's gloves. Completely squared him up there",592
4,no,2,AUS,593,AUS,8,278,134,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Starc, FOUR runs, crunched! Full outside off, and Starc shows no half-measures. Clears his front leg, and clatters a drive through the covers",593
2,no,2,AUS,594,AUS,8,282,138,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 2 runs, length ball, wide outside off, and he makes room before playing a delicate cut-shot through the infield. Chase for the man from cover",594
0,no,2,AUS,595,AUS,8,284,140,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, length ball outside off, but angling in with the arm. Patterson walks down the wicket before padding it away to the off side",595
0,no,2,AUS,596,AUS,8,284,140,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, length ball, just outside off, and steered off the back foot to point",596
0,no,2,AUS,597,AUS,8,284,140,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, no run, full on middle stump, and driven right back to the bowler",597
1,no,2,AUS,598,AUS,8,284,140,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Patterson, 1 run, length ball, just outside off, and punched off the back foot to Karunaratne at deep extra cover",598
2,no,2,AUS,599,AUS,8,285,141,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, 2 runs, length ball on middle, and nudged off his pads to the vacant midwicket region. Fielder from square leg runs in to intercept, but enough time for Patterson to come back for the second",599
4,no,2,AUS,600,AUS,8,287,143,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, FOUR runs, length ball on off, and he rides the bounce to muscle a pull behind square! No protection there, and the ball runs away to the boundary",600
4,no,2,AUS,601,AUS,8,291,147,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, FOUR runs, length ball, wide outside off, and slapped through to the extra-cover boundary! Using the width brilliantly, and letting his bat do the talking",601
1nb,no,2,AUS,602,AUS,8,295,151,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, 1 no ball, full ball just outside off, and he punches down the ground to mid-off. Intercepted inside the circle",602
1,no,2,AUS,603,AUS,8,296,152,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, 1 run, length ball angling in from round the wicket, and tapped away - off his hips - to the leg side for a jogging single",603
1,no,2,AUS,604,AUS,8,297,153,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Starc, 1 run, back of a length on off, and the short ball is uncomfortably defended form near his face. Ball hits the side of his bat and rolls away to the leg side for a quick single",604
0,no,2,AUS,605,AUS,8,298,154,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, no run, length ball, wide outside off, and slapped off the back foot to cover point",605
4,no,2,AUS,606,AUS,8,298,154,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Patterson, FOUR runs, length ball, wide outside off, and he hammers a boundary through the covers once more! Shot, staying on the back foot and allowing his fast hands do all the damage",606
0,no,2,AUS,607,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, length ball, just outside off, and defended off the back foot",607
0,no,2,AUS,608,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full on off, and defended back towards the non-striker off the front foot",608
0,no,2,AUS,609,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, quicker ball, full on middle and angled into his pads. Clipped to square leg off the back foot",609
0,no,2,AUS,610,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, length ball on off stump, and punched off the back foot to mid off",610
0,no,2,AUS,611,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full on leg stump. Starc says on the back foot, and smothers the turn with a punch towards mid-on",611
0,no,2,AUS,612,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, length ball on middle, angling into his body. Worked off his hips to the fielder at square leg",612
0,no,2,AUS,613,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, length ball, just outside off, and fended away off the back foot towards the leg side",613
0,no,2,AUS,614,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, full on off stump, and the ball angles further away. Patterson shoulders his arms, after covering his stumps",614
0,no,2,AUS,615,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, length ball, just outside off, and angling further away. Left alone",615
0,no,2,AUS,616,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, full just outside off stump, and driven through the off side to mid off",616
0,no,2,AUS,617,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, length ball on middle, and he prods forward to defend off the front foot",617
0,no,2,AUS,618,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, full on off, and he happily lets the ball go into Dickwella's gloves",618
0,no,2,AUS,619,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full on off stump, and he takes a big stride forward to defend",619
0,no,2,AUS,620,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full just outside off stump again, and blocked away towards cover",620
0,no,2,AUS,621,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full outside off, but turning away on this occasion. Fended off the back foot with the bat's open face... to point",621
0,no,2,AUS,622,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full on leg stump, and nudged away past the lurking short-leg fielder",622
0,no,2,AUS,623,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full just outside off, and forces Starc to come forward to defend. Ball sneaks just past his outside edge, and Dickwella whips the bails off. Out? Nah",623
0,no,2,AUS,624,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, tossed up outside off, and Starc leans forward to crunch a straight drive. Mistimed back to the bowler",624
0,no,2,AUS,625,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, no run, length ball, just outside off, and he shoulders his arms to let the ball go to the keeper",625
1,no,2,AUS,626,AUS,8,302,158,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, 1 run, length ball on off, and he tries to muscle a shot towards the leg side. Spliced to the leg side",626
1,no,2,AUS,627,AUS,8,303,159,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Starc, 1 run, length ball on middle, and the front-foot defense takes an inside edge! Goes through his legs to square leg",627
W,out,2,AUS,628,AUS,8,304,160,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Patterson, OUT, lbw appeal, and the finger has gone up! Late seam movement does Patterson in. Full on middle, but jagging into Patterson's pads, he tries to drive towards mid-on, but misses, and the umpire raises his finger. Patterson reviews, though, given he's the last recognised batsman... but he's still gone. Crashing into leg stump. A positive debut innings comes to an end",628
0,no,2,AUS,629,AUS,9,304,160,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Richardson, no run, length ball on middle, but going down leg as Richardson misses the flick first ball",629
0,no,2,AUS,630,AUS,9,304,160,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Richardson, no run, full outside off, and he tentatively pushes away from his body. Ball rolls away to cover",630
0,no,2,AUS,631,AUS,9,304,160,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, appeal for lbw, but not given. Length ball on middle that skids through, but Starc had inside-edged that onto his pad",631
4,no,2,AUS,632,AUS,9,304,160,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, FOUR runs, juicy, tossed up ball, and Starc takes a wild leg-side slog. Smacked over square leg, and that's four more",632
4,no,2,AUS,633,AUS,9,308,164,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, FOUR runs, full on leg stump again, and Starc slog sweeps over the fielder in the deep this time! Proper swing of the bat, no half-measures, and that's gone for another boundary",633
0,no,2,AUS,634,AUS,9,312,168,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, tossed up, almost a yorker, and wedged back to the bowler",634
0,no,2,AUS,635,AUS,9,312,168,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, full outside off, and another wild heave from Starc. Down on one knee, but misses completely",635
0,no,2,AUS,636,AUS,9,312,168,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Starc, no run, another full ball, shoveled back straight, but the ball hits the non-striker's bat. Starc says no to the single, probably because of the contact off Richardson's bat. Sporting",636
